City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,sao jose da coroa grande,-8.8978,-35.1478,26.61,74,2,4.26,BR,1738535578
363,perryton,36.4,-100.8027,20.96,19,17,5.66,US,1738535778
364,agat village,13.3886,144.6585,27.98,81,40,4.63,GU,1738535779
365,northam,-31.6667,116.6667,18.99,72,1,4.63,AU,1738535780
366,hastings,-39.6381,176.8492,19.65,61,41,3.3,NZ,1738535781
367,srandakan,-7.9386,110.2506,25.4,86,100,1.61,ID,1738535782
368,palikir - national government center,6.9248,158.1611,27.47,89,100,2.57,FM,1738535783
369,boende,-0.2167,20.8667,25.81,58,100,1.47,CD,1738535784
370,keflavik,64.0049,-22.5624,1.24,93,100,13.38,IS,1738535786
371,lent'ekhi,42.7856,42.7261,0.33,88,78,1.26,GE,1738535788
372,lautoka,-17.6167,177.4667,29.92,74,40,3.6,FJ,1738535789
373,capanema,-1.1958,-47.1808,23.63,98,100,1.02,BR,1738535583
374,yekaterinoslavka,50.3734,129.1139,-20.39,99,100,1.99,RU,1738535792
375,sonoita,31.85,-112.8333,27.27,17,2,1.63,MX,1738535794
376,mejit,10.2753,170.8646,26.49,75,20,10.29,MH,1738535795
377,mil'kovo,55.6078,37.7956,0.75,68,96,3.56,RU,1738535796
378,juan griego,11.0817,-63.9655,24.51,85,60,5.32,VE,1738535797
379,bonthe,7.5264,-12.505,25.5,87,67,2.52,SL,1738535798
380,ilebo,-4.3167,20.5833,21.34,96,87,0.15,CD,1738535799
381,yavas,54.4159,42.8491,-3.72,95,100,1.61,RU,1738535801
382,palestine,31.7621,-95.6308,24.9,31,0,5.14,US,1738535803
383,dire,12.2833,-10.9667,21.63,12,33,0.78,ML,1738535804
384,nizhneudinsk,54.9076,99.0276,-17.98,98,100,0.89,RU,1738535805
385,tokar,18.4254,37.729,23.79,70,86,5.57,SD,1738535806
386,sarangani,5.4033,125.4636,26.76,70,100,1.95,PH,1738535807
387,yelizovo,53.1873,158.3805,-11.92,52,0,3.0,RU,1738535809
388,timra,62.487,17.3257,-3.18,86,100,2.57,SE,1738535811
389,luderitz,-26.6481,15.1594,17.94,72,1,10.29,NA,1738535812
390,melfort,52.8667,-104.6177,-24.93,70,83,5.66,CA,1738535813
391,papao,-17.75,-149.55,29.82,72,35,4.34,PF,1738535814
392,riberalta,-10.9833,-66.1,32.11,62,20,0.0,BO,1738535815
393,sokoni,-6.4333,39.55,27.11,77,100,6.48,TZ,1738535816
394,celestun,20.8667,-90.4,26.03,70,1,8.08,MX,1738535817
395,georgetown,-7.9333,-14.4167,27.36,78,20,6.17,SH,1738535819
396,prince rupert,54.3161,-130.3201,-5.95,34,0,11.32,CA,1738535820
397,voss,60.623,6.4229,-0.42,97,100,1.87,NO,1738535821
398,las tablas,7.7667,-80.2833,26.76,99,87,8.16,PA,1738535822
399,conceicao da barra,-18.5933,-39.7322,25.87,85,56,4.33,BR,1738535823
400,cidreira,-30.1811,-50.2056,25.22,86,10,6.75,BR,1738535824
401,pyt-yakh,60.7499,72.8582,-13.38,96,96,2.69,RU,1738535825
402,bubaque,11.2833,-15.8333,25.18,64,55,4.8,GW,1738535826
403,katsuren-haebaru,26.3369,127.8719,17.01,91,100,4.63,JP,1738535827
404,piranhas,-16.4269,-51.8222,21.43,98,98,1.77,BR,1738535829
405,znamenskoye,57.1281,73.8282,-1.41,97,100,3.14,RU,1738535830
406,tongren,27.7172,109.1853,6.05,85,100,2.15,CN,1738535831
407,villamaria,5.0449,-75.5146,17.63,96,100,3.58,CO,1738535832
408,vernon,50.2581,-119.2691,-5.26,53,90,3.09,CA,1738535833
409,as sulayyil,20.4607,45.5779,13.66,30,0,3.99,SA,1738535834
410,kuching,1.55,110.3333,26.13,93,40,1.03,MY,1738535664
411,ad dawadimi,24.5077,44.3924,7.64,38,24,2.86,SA,1738535836
412,walvis bay,-22.9575,14.5053,17.88,82,6,5.46,NA,1738535837
413,carutapera,-1.195,-46.02,23.89,95,100,2.48,BR,1738535840
414,marquette,46.5333,-87.6335,-0.61,89,97,2.68,US,1738535841
415,howrah,-42.8873,147.4055,21.03,78,35,2.57,AU,1738535842
416,victoria point,-27.5833,153.3,27.17,72,94,2.24,AU,1738535843
417,whitefish,48.4111,-114.3376,0.5,64,40,0.0,US,1738535844
418,rauma,61.1272,21.5113,-4.25,82,68,4.58,FI,1738535845
419,inhambane,-23.865,35.3833,25.34,80,78,4.42,MZ,1738535846
420,dunedin,-45.8742,170.5036,18.21,49,39,1.91,NZ,1738535848
421,palu,-0.8917,119.8707,23.97,88,78,0.84,ID,1738535849
422,cole harbour,44.6724,-63.4751,-10.72,76,81,1.66,CA,1738535850
423,plettenberg bay,-34.0527,23.3716,19.3,73,62,2.69,ZA,1738535851
424,palmi,38.3653,15.8615,10.22,84,6,0.85,IT,1738535852
425,swift current,50.2834,-107.8014,-23.55,70,20,9.77,CA,1738535853
426,nouadhibou,20.931,-17.0347,17.99,59,0,8.75,MR,1738535854
427,vila velha,-20.3297,-40.2925,26.97,78,20,7.2,BR,1738535855
428,antsiranana,-12.2787,49.2917,24.57,93,100,3.73,MG,1738535856
429,altay,47.8667,88.1167,-15.95,72,84,3.14,CN,1738535858
430,lionel town,17.8101,-77.2406,26.1,75,24,3.52,JM,1738535859
431,baise city,23.8997,106.6133,12.4,77,100,0.98,CN,1738535860
432,viedma,-40.8135,-62.9967,29.22,14,78,3.94,AR,1738535861
433,sisimiut,66.9395,-53.6735,-19.32,94,89,2.37,GL,1738535862
434,hailar,49.2,119.7,-30.74,100,100,1.55,CN,1738535863
435,ar ruways,24.1103,52.7306,16.38,50,0,6.41,AE,1738535864
436,cherdyn',60.403,56.4787,-2.71,98,100,1.78,RU,1738535865
437,bereznik,62.8551,42.7072,-15.02,88,99,4.73,RU,1738535868
438,lorengau,-2.0226,147.2712,29.51,69,98,4.83,PG,1738535869
439,pionerskiy,54.9508,20.2275,1.91,67,89,7.66,RU,1738535870
440,forster,-32.1667,152.5167,25.21,86,66,3.26,AU,1738535871
441,ambalangoda,6.2355,80.0538,25.81,80,60,2.25,LK,1738535872
442,nova olimpia,-14.7972,-57.2881,23.47,95,60,1.68,BR,1738535873
443,jiuquan,39.7432,98.5174,-8.47,59,11,1.01,CN,1738535874
444,kashgar,39.4547,75.9797,-4.44,33,0,4.0,CN,1738535877
445,san andres,12.5847,-81.7006,29.01,70,20,6.17,CO,1738535678
446,mogadishu,2.0371,45.3438,23.85,81,87,10.11,SO,1738535694
447,prince george,53.9166,-122.753,-17.43,62,100,7.2,CA,1738535788
448,torredembarra,41.1451,1.3986,7.65,89,0,2.57,ES,1738535881
449,ad-damazin,11.7891,34.3592,26.58,33,25,4.54,SD,1738535882
450,kununurra,-15.7667,128.7333,25.99,89,99,1.03,AU,1738535659
451,geraldton,-28.7667,114.6,20.23,88,0,7.2,AU,1738535884
452,seybaplaya,19.65,-90.6667,27.7,74,9,5.29,MX,1738535885
453,suva,-18.1416,178.4415,29.71,79,40,1.54,FJ,1738535887
454,ust'-ilimsk,58.0006,102.6619,-35.2,100,75,0.68,RU,1738535888
455,volchikha,52.0333,80.3833,-21.05,100,100,1.44,RU,1738535889
456,ceeldheer,3.8488,47.1806,23.13,80,83,9.1,SO,1738535890
457,penzance,50.1186,-5.5371,9.38,95,90,5.69,GB,1738535891
458,inyati,-19.6756,28.8469,19.43,67,3,3.2,ZW,1738535892
459,kodar,16.9833,79.9667,19.76,74,25,0.79,IN,1738535894
460,itaituba,-4.2761,-55.9836,23.09,97,99,1.15,BR,1738535896
461,toliara,-23.35,43.6667,24.38,79,56,5.98,MG,1738535897
462,xinyu,27.8043,114.9334,6.85,92,100,3.42,CN,1738535730
463,khandyga,62.6667,135.6,-47.78,100,99,0.61,RU,1738535899
464,zakamensk,50.3741,103.2863,-26.25,96,18,1.48,RU,1738535900
465,hilo,19.7297,-155.09,26.16,71,100,5.66,US,1738535902
466,westport,53.8,-9.5167,8.24,88,100,5.99,IE,1738535903
467,pundong,-7.9522,110.3486,25.08,87,100,1.4,ID,1738535904
468,borodino,55.9106,94.8983,-22.07,99,100,1.71,RU,1738535905
469,tura,64.2833,100.25,-41.44,100,64,1.67,RU,1738535906
470,magadan,59.5667,150.8,-25.45,76,0,2.39,RU,1738535907
471,guiuan,11.0333,125.7247,27.04,78,90,5.47,PH,1738535909
472,jucurutu,-6.0339,-37.0203,29.28,58,100,0.92,BR,1738535910
473,villa gesell,-37.2639,-56.973,25.5,54,14,10.19,AR,1738535874
474,alpena,45.0617,-83.4327,-2.82,83,75,2.06,US,1738535912
475,salina cruz,16.1667,-95.2,30.91,45,13,10.04,MX,1738535633
476,port augusta,-32.5,137.7667,35.4,23,0,2.27,AU,1738535914
477,yabelo,4.8833,38.0833,17.12,37,66,2.74,ET,1738535915
478,lira,2.235,32.9097,22.55,56,65,2.25,UG,1738535916
479,tarrafal,15.2833,-23.7667,21.18,62,6,10.83,CV,1738535917
480,cozumel,20.5083,-86.9458,27.04,78,75,3.6,MX,1738535627
481,newman,-23.3667,119.7333,33.19,6,3,0.15,AU,1738535771
482,kayes,14.0,-11.0,21.28,12,0,5.04,ML,1738535921
483,la gi,10.6667,107.7833,21.43,86,53,3.17,VN,1738535922
484,tangalle,6.024,80.7911,22.4,90,39,2.44,LK,1738535923
485,glace bay,46.1969,-59.957,-9.36,75,75,4.63,CA,1738535793
486,mahibadhoo,3.7833,72.9667,27.22,77,94,3.95,MV,1738535926
487,finale ligure,44.1695,8.3436,12.27,53,0,5.72,IT,1738535927
488,berezovyy,51.6667,135.7,-19.24,97,100,0.91,RU,1738535928
489,bongaree,-27.0797,153.1586,25.38,76,99,7.38,AU,1738535929
490,howard springs,-12.497,131.047,29.95,94,100,4.61,AU,1738535930
491,antalaha,-14.9003,50.2788,24.6,92,91,2.25,MG,1738535931
492,gualeguaychu,-33.0094,-58.5172,33.27,40,0,4.1,AR,1738535925
493,kidal,18.4411,1.4078,18.4,19,90,3.98,ML,1738535933
494,dryden,49.7833,-92.7503,-10.84,79,75,9.77,CA,1738535934
495,san luis,-33.295,-66.3356,32.74,27,8,4.86,AR,1738535935
496,gadzhiyevo,69.2551,33.3362,-11.56,97,88,2.33,RU,1738535937
497,piat,17.7905,121.478,22.9,95,99,1.81,PH,1738535938
498,dakoro,14.5106,6.765,22.58,15,56,4.41,NE,1738535939
499,myitkyina,25.3833,97.4,12.08,72,0,1.71,MM,1738535940
500,tinajo,29.0788,-13.7081,16.49,77,20,5.66,ES,1738535942
501,mandan,46.8267,-100.8896,-11.01,62,75,3.09,US,1738535943
502,hailey,43.5196,-114.3153,3.85,84,100,0.51,US,1738535760
503,palafrugell,41.9174,3.1631,7.97,79,86,1.34,ES,1738535945
504,betio village,1.358,172.9211,26.48,84,40,6.99,KI,1738535948
505,alzamay,55.5562,98.6644,-19.98,99,99,0.64,RU,1738535949
506,genhe,50.7833,121.5167,-32.28,100,99,0.86,CN,1738535950
507,kembe,4.6228,21.8865,24.44,29,89,0.48,CF,1738535951
508,kaspiysk,42.8816,47.6392,4.1,81,20,2.0,RU,1738535952
509,aleksandrov gay,50.147,48.5704,0.08,76,100,4.22,RU,1738535953
510,vorkuta,67.5,64.0,-28.25,88,8,3.46,RU,1738535954
511,magdalena de kino,30.6333,-110.95,27.87,16,1,4.43,MX,1738535689
512,yen bai,21.7,104.8667,15.54,85,99,1.68,VN,1738535957
513,maragogi,-9.0122,-35.2225,26.35,75,4,3.89,BR,1738535958
514,djenne,13.9061,-4.5533,21.47,18,100,4.29,ML,1738535959
515,chunskiy,56.0815,99.6342,-23.35,100,99,0.84,RU,1738535961
516,gumdag,39.2061,54.5906,4.04,55,15,4.78,TM,1738535962
517,beau vallon,-20.4189,57.6953,28.13,78,40,6.69,MU,1738535963
518,remuna,21.5261,86.8722,20.87,88,14,1.35,IN,1738535966
519,kamaishi,39.2667,141.8833,1.17,65,100,0.74,JP,1738535968
520,kanniyakumari,8.0833,77.5667,24.86,78,100,5.76,IN,1738535969
521,baker city,44.7749,-117.8344,1.03,93,100,4.12,US,1738535970
522,pasuquin,18.3328,120.6177,21.97,94,40,1.03,PH,1738535971
523,didymoteicho,41.3481,26.4961,5.99,93,82,1.29,GR,1738535972
524,huaidian,33.4333,115.0333,0.72,76,79,2.93,CN,1738535973
525,pestretsy,55.7531,49.6545,0.08,97,100,5.64,RU,1738535974
526,robertsport,6.7533,-11.3686,26.58,87,100,2.95,LR,1738535976
527,kushiro,42.975,144.3747,-5.47,86,75,3.09,JP,1738535977
528,auki,-8.7676,160.7034,28.69,75,100,2.2,SB,1738535978
529,sarmiento,-45.5882,-69.07,15.91,27,5,14.33,AR,1738535979
530,plaza huincul,-38.926,-69.2086,25.08,23,0,10.95,AR,1738535980
531,mongo,12.1844,18.693,24.65,17,51,3.08,TD,1738535981
532,palmer,42.1584,-72.3287,-3.25,62,100,0.45,US,1738535982
533,engel's,51.5,46.1167,1.81,95,86,3.13,RU,1738535983
534,nar'yan-mar,67.6713,53.087,-26.8,94,6,4.23,RU,1738535984
535,murzuq,25.9155,13.9184,16.35,20,100,4.0,LY,1738535985
536,vadso,70.0744,29.7487,-4.91,68,20,6.17,NO,1738535987
537,olinda,-8.0089,-34.8553,27.85,74,40,4.63,BR,1738535988
538,protaras,35.0125,34.0583,12.22,85,100,2.68,CY,1738535989
539,zhosaly,45.4878,64.0781,-5.82,78,37,5.99,KZ,1738535990
540,troitsko-pechorsk,62.7084,56.1964,-21.19,83,21,4.67,RU,1738535991
541,burela de cabo,43.65,-7.4,7.63,81,100,4.05,ES,1738535992
542,xudat,41.631,48.681,5.17,76,89,1.15,AZ,1738535993
543,mont-de-marsan,44.0,-0.6667,5.3,100,0,1.54,FR,1738535994
544,flying fish cove,-10.4217,105.6791,24.82,94,100,6.17,CX,1738535995
545,eurajoki,61.2,21.7333,-2.99,86,89,3.49,FI,1738535997
546,bandarbeyla,9.4942,50.8122,22.5,65,100,9.34,SO,1738535998
547,curumani,9.1999,-73.5427,30.77,43,98,2.78,CO,1738535999
548,tsaratanana,-16.7833,47.65,23.0,98,87,0.59,MG,1738536000
549,kasama,-10.2129,31.1808,17.64,96,100,1.88,ZM,1738536001
550,kuanda,56.3161,116.0806,-32.44,94,100,0.17,RU,1738536003
551,qaryat suluq,31.6682,20.2521,15.51,52,100,3.59,LY,1738536004
552,rtishchevo,52.2604,43.7874,-0.96,99,100,2.52,RU,1738536005
553,cabedelo,-6.9811,-34.8339,27.37,72,14,5.57,BR,1738535967
554,sao benedito do rio preto,-3.3336,-43.5283,24.52,89,87,1.93,BR,1738536008
555,jieyang,23.5289,116.3642,14.48,77,100,1.78,CN,1738536009
556,saint-leu,-21.15,55.2833,28.48,100,98,1.32,RE,1738536010
557,barra do corda,-5.5,-45.25,23.61,92,77,0.91,BR,1738536011
558,marsabit,2.3284,37.9899,20.61,36,52,4.09,KE,1738535990
559,selizharovo,56.8519,33.4487,-2.44,95,100,2.54,RU,1738536013
560,carahue,-38.7,-73.1667,17.76,68,28,3.22,CL,1738536014
561,morehead city,34.7229,-76.726,10.03,88,100,2.68,US,1738535866
562,progreso,21.2833,-89.6667,25.29,76,0,6.48,MX,1738535921
563,nova vicosa,-17.8919,-39.3719,26.13,82,2,4.45,BR,1738536018
564,ikovka,55.6089,64.9375,-7.12,95,99,2.19,RU,1738536019
565,tiruchchendur,8.4833,78.1167,24.81,83,87,3.71,IN,1738536020
566,saint-joseph,-21.3667,55.6167,28.21,87,97,5.44,RE,1738536021
567,saint-philippe,-21.3585,55.7679,27.44,89,100,8.15,RE,1738536024
568,achinsk,56.2694,90.4993,-15.65,97,100,1.28,RU,1738536025
569,arzgir,45.3728,44.2206,5.37,82,91,1.51,RU,1738536026
570,qamdo,31.1667,97.2333,-6.22,32,0,1.48,CN,1738536027
571,coahuayana de hidalgo,18.7,-103.6583,30.39,39,0,2.19,MX,1738536029
572,tazacorte,28.629,-17.9293,16.54,79,75,3.09,ES,1738536030
573,greenville,5.0111,-9.0389,27.29,79,93,4.47,LR,1738536031
574,tuba city,36.135,-111.2399,16.56,34,1,3.7,US,1738536032
575,cheboksary,56.1322,47.2519,0.33,100,75,5.0,RU,1738535945
576,valenca,-13.3703,-39.0731,25.54,84,0,2.51,BR,1738536036
577,colby,39.3958,-101.0524,17.12,27,0,8.75,US,1738536037
578,dhidhdhoo,6.8833,73.1,26.99,75,28,1.8,MV,1738536039
579,leo,11.1,-2.1,23.48,17,96,3.56,BF,1738536040
580,terryville,40.909,-73.0651,-0.26,76,100,4.12,US,1738536041
581,thai binh,20.45,106.3333,17.36,84,100,3.03,VN,1738536044
582,xingcheng,40.6167,120.7167,-10.21,51,0,4.66,CN,1738536045
583,pineville,31.3224,-92.4343,22.96,46,0,3.6,US,1738536015
584,taoudenni,22.6783,-3.9836,15.4,24,0,3.68,ML,1738536047
585,umm kaddadah,13.6017,26.6876,17.67,27,8,5.43,SD,1738536048
586,la foa,-21.7108,165.8276,25.97,75,96,1.69,NC,1738536049
587,angra do heroismo,38.65,-27.2167,17.34,88,75,6.38,PT,1738536050
588,alghero,40.5589,8.3181,13.05,76,20,8.23,IT,1738536051
589,usinsk,65.9939,57.5281,-20.02,81,0,7.63,RU,1738536052
590,nuuk,64.1835,-51.7216,-8.66,79,100,4.12,GL,1738536054
591,scottburgh,-30.2867,30.7532,23.24,90,38,4.94,ZA,1738536055
592,oistins,13.0667,-59.5333,27.05,78,75,7.72,BB,1738536056
593,dikwa,12.024,13.9165,23.61,28,19,4.01,NG,1738536057
594,khanty-mansiysk,61.0042,69.0019,-20.94,71,75,4.0,RU,1738536059
595,savanna-la-mar,18.219,-78.1332,27.18,75,98,1.02,JM,1738536061
596,zabol,31.0287,61.5012,7.88,41,87,2.4,IR,1738536062
597,cooper's town,26.8667,-77.5167,23.17,82,70,3.57,BS,1738536064
598,aldinga beach,-35.2793,138.4604,33.93,42,0,2.3,AU,1738536065
599,sept-iles,50.2001,-66.3821,-13.0,48,75,4.63,CA,1738535749
600,desaguadero,-16.5656,-69.0417,7.97,82,85,5.25,PE,1738536067
601,new romney,50.986,0.9412,0.99,95,40,1.54,GB,1738536068
602,kwatarkwashi,12.1408,6.822,23.05,17,84,4.12,NG,1738536069
603,dhemaji,27.4833,94.5833,13.75,75,8,1.73,IN,1738536071
604,nogliki,51.8333,143.1667,-25.15,94,35,1.91,RU,1738536072
605,hermosillo,29.0667,-110.9667,32.95,6,0,2.57,MX,1738536073
606,nabire,-3.3667,135.4833,23.93,97,100,0.32,ID,1738536074
607,nguigmi,14.2495,13.1092,21.15,19,9,4.82,NE,1738536075
608,turpan,42.9333,89.1667,-2.98,48,0,1.72,CN,1738536076
609,yanbu,24.0891,38.0637,18.02,55,0,1.54,SA,1738536011
610,enriquillo,17.9,-71.2333,23.5,88,0,5.0,DO,1738536079
611,portage la prairie,49.9728,-98.2926,-15.62,51,9,6.88,CA,1738536080
612,grangwav,18.4289,-72.7706,25.44,75,32,3.64,HT,1738536081
613,mandera,3.9366,41.867,26.99,30,97,3.87,KE,1738535990
614,broome,-17.9667,122.2333,27.97,89,75,4.12,AU,1738536083
615,areia branca,-4.9561,-37.1369,27.97,77,24,10.02,BR,1738536085
616,yunyang,33.4474,112.7142,2.41,46,81,2.85,CN,1738536086
617,ankang,32.68,109.0172,4.01,55,74,1.57,CN,1738536087
618,horishni plavni,49.0097,33.6455,0.59,67,84,1.38,UA,1738536088
619,grand falls-windsor,48.9332,-55.6649,-11.94,71,81,0.45,CA,1738536030
620,ambon,-3.6954,128.1814,26.04,95,75,1.54,ID,1738536090
621,trois-rivieres,15.9757,-61.6451,25.02,75,1,7.2,GP,1738536091
622,dillon,34.4166,-79.3712,12.86,78,61,2.74,US,1738536033
623,naze,28.3667,129.4833,13.51,63,55,7.87,JP,1738536093
624,sao vicente,32.7967,-17.0432,16.62,78,67,2.27,PT,1738536095
625,maceio,-9.6658,-35.7353,26.69,83,20,4.63,BR,1738536096
626,shakawe,-18.3667,21.85,21.77,76,86,1.49,BW,1738536097
627,sola,-13.8833,167.55,28.2,75,100,4.97,VU,1738536098
628,sarakhs,36.5449,61.1577,3.3,57,100,0.6,IR,1738536099
629,riyadh,24.6877,46.7219,11.35,34,87,3.96,SA,1738535520
630,ulaangom,49.9811,92.0667,-22.49,93,100,0.73,MN,1738536101
631,skeldon,5.8833,-57.1333,23.98,87,97,2.28,GY,1738536103
632,pariaman,-0.619,100.12,25.03,84,99,1.42,ID,1738536104
633,bowen,-20.0167,148.2333,25.32,81,100,10.56,AU,1738536105
634,kuta,-8.7233,115.1723,26.97,89,40,0.51,ID,1738536106
635,conchas,-23.0153,-48.0106,22.34,89,99,1.99,BR,1738536107
636,monte argentario,42.4345,11.1195,7.88,76,0,7.72,IT,1738536071
637,acapulco de juarez,16.8634,-99.8901,28.9,74,0,4.63,MX,1738536109
638,kourou,5.1552,-52.6478,23.74,95,87,3.09,GF,1738535960
639,benjamin constant,-4.3831,-70.0311,25.07,83,100,5.66,BR,1738536112
640,santa terezinha,-29.9002,-50.0904,25.31,87,25,7.32,BR,1738536113
641,sungai raya,0.7,108.9,24.26,93,71,2.58,ID,1738536114
642,tommot,58.9564,126.2925,-36.32,100,100,0.96,RU,1738536115
643,pike road,32.2843,-86.103,21.83,63,0,1.61,US,1738536116
644,hutchinson,38.0608,-97.9298,18.97,32,0,4.63,US,1738535928
645,sassandra,4.95,-6.0833,25.96,85,82,2.67,CI,1738536118
646,najran,17.4924,44.1277,11.74,41,1,1.09,SA,1738536120
647,taipei,25.0478,121.5319,14.95,86,75,4.63,TW,1738535871
648,de aar,-30.6497,24.0123,20.78,45,0,6.09,ZA,1738536123
649,ignalina,55.35,26.1667,-1.2,94,99,4.68,LT,1738536124
650,sumberpucung,-8.1586,112.4829,22.77,93,100,1.07,ID,1738536125
651,karasu,41.071,30.7854,8.62,92,100,0.58,TR,1738536126
652,zahedan,29.4963,60.8629,1.95,51,0,3.09,IR,1738536127
653,uryupinsk,50.8047,42.0138,0.34,82,100,2.59,RU,1738536128
654,garagoa,5.0824,-73.3633,17.53,89,81,0.88,CO,1738536131
655,barranca,-10.75,-77.7667,22.68,76,97,3.23,PE,1738536132
656,taroa,8.7058,171.2275,27.11,72,38,10.56,MH,1738536133
657,yuriria,20.2,-101.15,26.09,17,40,2.16,MX,1738536134
658,taitung city,22.7583,121.1444,17.15,94,40,2.06,TW,1738536135
659,kone,-21.0595,164.8658,30.69,57,60,1.1,NC,1738536137
660,kavieng,-2.5744,150.7967,30.1,65,97,7.61,PG,1738536138
661,grootfontein,-19.5667,18.1167,22.08,62,96,5.0,NA,1738536139
662,smithers,54.7804,-127.1743,-16.82,46,20,0.0,CA,1738536114
663,chahar burj,34.2448,62.1917,2.95,59,98,1.97,AF,1738536141
664,mungwi,-10.1732,31.3694,17.67,96,100,1.8,ZM,1738536142
665,gizo,-8.103,156.8419,29.39,70,99,4.64,SB,1738536143
666,fortuna foothills,32.6578,-114.4119,28.05,20,0,1.34,US,1738536144
667,yerofey pavlovich,53.9667,121.9667,-25.13,90,100,1.62,RU,1738536145
668,cananeia,-25.0147,-47.9267,24.32,90,100,0.73,BR,1738536147
669,naryn,41.4287,75.9911,-18.86,57,0,4.83,KG,1738536148
670,bokovskaya,49.229,41.8306,1.18,67,100,2.17,RU,1738536149
671,san patricio,19.2167,-104.7,28.06,74,0,6.17,MX,1738536150
672,kittila,67.6647,24.8936,-19.92,92,0,0.51,FI,1738536151
673,qarauyl,48.9451,79.255,-11.25,96,89,1.78,KZ,1738536152
674,skowhegan,44.7651,-69.7192,-7.72,63,100,2.64,US,1738536153
675,broken hill,-31.95,141.4333,33.11,21,26,8.7,AU,1738536154
676,fuengirola,36.54,-4.6247,14.36,67,20,3.6,ES,1738536156
677,adh dhibiyah,24.5014,45.9686,10.93,33,21,2.77,SA,1738536157
678,namsos,64.4662,11.4957,-1.05,64,58,7.2,NO,1738536158
679,okhotsk,59.3833,143.3,-24.87,81,30,4.65,RU,1738536159
